vessel_id,timestamp,speed_knots,draft_m,heading_deg,fuel_rate_lph
vessel_gdansk_001,2025-05-21T17:00:00Z,12.733,6.153,33,206.133
vessel_gdansk_001,2025-05-21T18:00:00Z,12.867,6.177,40,207.067
vessel_gdansk_001,2025-05-21T19:00:00Z,13.0,6.2,47,208.0
vessel_gdansk_001,2025-05-21T20:00:00Z,13.133,6.223,54,208.933
vessel_gdansk_001,2025-05-21T21:00:00Z,13.267,6.247,61,209.867
vessel_gdansk_001,2025-05-21T22:00:00Z,13.4,6.27,68,210.8
vessel_gdansk_001,2025-05-21T23:00:00Z,13.533,6.293,75,211.733
vessel_gdansk_001,2025-05-22T00:00:00Z,10.467,5.757,82,190.267
vessel_gdansk_001,2025-05-22T01:00:00Z,10.6,5.78,89,191.2
vessel_gdansk_001,2025-05-22T02:00:00Z,10.733,5.803,96,192.133
vessel_gdansk_001,2025-05-22T03:00:00Z,10.867,5.827,103,193.067
vessel_gdansk_001,2025-05-22T04:00:00Z,11.0,5.85,110,194.0
vessel_gdansk_001,2025-05-22T05:00:00Z,11.133,5.873,117,194.933
vessel_gdansk_001,2025-05-22T06:00:00Z,11.267,5.897,124,195.867
vessel_gdansk_001,2025-05-22T07:00:00Z,11.4,5.92,131,196.8
vessel_gdansk_001,2025-05-22T08:00:00Z,11.533,5.943,138,197.733
vessel_gdansk_001,2025-05-22T09:00:00Z,11.667,5.967,145,198.667
vessel_gdansk_001,2025-05-22T10:00:00Z,11.8,5.99,152,199.6
vessel_gdansk_001,2025-05-22T11:00:00Z,11.933,6.013,159,200.533
vessel_gdansk_001,2025-05-22T12:00:00Z,12.067,6.037,166,201.467
vessel_gdansk_001,2025-05-22T13:00:00Z,12.2,6.06,173,202.4
vessel_gdansk_001,2025-05-22T14:00:00Z,12.333,6.083,180,203.333
vessel_gdansk_001,2025-05-22T15:00:00Z,12.467,6.107,187,204.267
vessel_gdansk_001,2025-05-22T16:00:00Z,12.6,6.13,194,205.2
vessel_gdansk_001,2025-05-22T17:00:00Z,12.733,6.153,201,206.133
vessel_gdansk_001,2025-05-22T18:00:00Z,12.867,6.177,208,207.067
vessel_gdansk_001,2025-05-22T19:00:00Z,13.0,6.2,215,208.0
vessel_gdansk_001,2025-05-22T20:00:00Z,13.133,6.223,222,208.933
vessel_gdansk_001,2025-05-22T21:00:00Z,13.267,6.247,229,209.867
vessel_gdansk_001,2025-05-22T22:00:00Z,13.4,6.27,236,210.8
vessel_gdansk_001,2025-05-22T23:00:00Z,13.533,6.293,243,211.733
vessel_gdansk_001,2025-05-23T00:00:00Z,10.467,5.757,250,190.267
vessel_gdansk_001,2025-05-23T01:00:00Z,10.6,5.78,257,191.2
vessel_gdansk_001,2025-05-23T02:00:00Z,10.733,5.803,264,192.133
vessel_gdansk_001,2025-05-23T03:00:00Z,10.867,5.827,271,193.067
vessel_gdansk_001,2025-05-23T04:00:00Z,11.0,5.85,278,194.0
vessel_gdansk_001,2025-05-23T05:00:00Z,11.133,5.873,285,194.933
vessel_gdansk_001,2025-05-23T06:00:00Z,11.267,5.897,292,195.867
vessel_gdansk_001,2025-05-23T07:00:00Z,11.4,5.92,299,196.8
vessel_gdansk_001,2025-05-23T08:00:00Z,11.533,5.943,306,197.733
vessel_gdansk_001,2025-05-23T09:00:00Z,11.667,5.967,313,198.667
vessel_gdansk_001,2025-05-23T10:00:00Z,11.8,5.99,320,199.6
vessel_gdansk_001,2025-05-23T11:00:00Z,11.933,6.013,327,200.533
vessel_gdansk_001,2025-05-23T12:00:00Z,12.067,6.037,334,201.467
vessel_gdansk_001,2025-05-23T13:00:00Z,12.2,6.06,341,202.4
vessel_gdansk_001,2025-05-23T14:00:00Z,12.333,6.083,348,203.333
vessel_gdansk_001,2025-05-23T15:00:00Z,12.467,6.107,355,204.267
vessel_gdansk_001,2025-05-23T16:00:00Z,12.6,6.13,2,205.2
vessel_gdansk_001,2025-05-23T17:00:00Z,12.733,6.153,9,206.133
vessel_gdansk_001,2025-05-23T18:00:00Z,12.867,6.177,16,207.067
vessel_gdansk_001,2025-05-23T19:00:00Z,13.0,6.2,23,208.0
vessel_gdansk_001,2025-05-23T20:00:00Z,13.133,6.223,30,208.933
vessel_gdansk_001,2025-05-23T21:00:00Z,13.267,6.247,37,209.867
vessel_gdansk_001,2025-05-23T22:00:00Z,13.4,6.27,44,210.8
vessel_gdansk_001,2025-05-23T23:00:00Z,13.533,6.293,51,211.733
vessel_gdansk_001,2025-05-24T00:00:00Z,10.467,5.757,58,190.267
vessel_gdansk_001,2025-05-24T01:00:00Z,10.6,5.78,65,191.2
vessel_gdansk_001,2025-05-24T02:00:00Z,10.733,5.803,72,192.133
vessel_gdansk_001,2025-05-24T03:00:00Z,10.867,5.827,79,193.067
vessel_gdansk_001,2025-05-24T04:00:00Z,11.0,5.85,86,194.0
vessel_gdansk_001,2025-05-24T05:00:00Z,11.133,5.873,93,194.933
vessel_gdansk_001,2025-05-24T06:00:00Z,11.267,5.897,100,195.867
vessel_gdansk_001,2025-05-24T07:00:00Z,11.4,5.92,107,196.8
vessel_gdansk_001,2025-05-24T08:00:00Z,11.533,5.943,114,197.733
vessel_gdansk_001,2025-05-24T09:00:00Z,11.667,5.967,121,198.667
vessel_gdansk_001,2025-05-24T10:00:00Z,11.8,5.99,128,199.6
vessel_gdansk_001,2025-05-24T11:00:00Z,11.933,6.013,135,200.533
vessel_gdansk_001,2025-05-24T12:00:00Z,12.067,6.037,142,201.467
vessel_gdansk_001,2025-05-24T13:00:00Z,12.2,6.06,149,202.4
vessel_gdansk_001,2025-05-24T14:00:00Z,12.333,6.083,156,203.333
vessel_gdansk_001,2025-05-24T15:00:00Z,12.467,6.107,163,204.267
vessel_gdansk_001,2025-05-24T16:00:00Z,12.6,6.13,170,205.2
vessel_gdansk_001,2025-05-24T17:00:00Z,12.733,6.153,177,206.133
vessel_gdansk_001,2025-05-24T18:00:00Z,12.867,6.177,184,207.067
vessel_gdansk_001,2025-05-24T19:00:00Z,13.0,6.2,191,208.0
vessel_gdansk_001,2025-05-24T20:00:00Z,13.133,6.223,198,208.933
vessel_gdansk_001,2025-05-24T21:00:00Z,13.267,6.247,205,209.867
vessel_gdansk_001,2025-05-24T22:00:00Z,13.4,6.27,212,210.8
vessel_gdansk_001,2025-05-24T23:00:00Z,13.533,6.293,219,211.733
vessel_gdansk_001,2025-05-25T00:00:00Z,10.467,5.757,226,190.267
vessel_gdansk_001,2025-05-25T01:00:00Z,10.6,5.78,233,191.2
vessel_gdansk_001,2025-05-25T02:00:00Z,10.733,5.803,240,192.133
vessel_gdansk_001,2025-05-25T03:00:00Z,10.867,5.827,247,193.067
vessel_gdansk_001,2025-05-25T04:00:00Z,11.0,5.85,254,194.0
vessel_gdansk_001,2025-05-25T05:00:00Z,11.133,5.873,261,194.933
vessel_gdansk_001,2025-05-25T06:00:00Z,11.267,5.897,268,195.867
vessel_gdansk_001,2025-05-25T07:00:00Z,11.4,5.92,275,196.8
vessel_gdansk_001,2025-05-25T08:00:00Z,11.533,5.943,282,197.733
vessel_gdansk_001,2025-05-25T09:00:00Z,11.667,5.967,289,198.667
vessel_gdansk_001,2025-05-25T10:00:00Z,11.8,5.99,296,199.6
vessel_gdansk_001,2025-05-25T11:00:00Z,11.933,6.013,303,200.533
vessel_gdansk_001,2025-05-25T12:00:00Z,12.067,6.037,310,201.467
vessel_gdansk_001,2025-05-25T13:00:00Z,12.2,6.06,317,202.4
vessel_gdansk_001,2025-05-25T14:00:00Z,12.333,6.083,324,203.333
vessel_gdansk_001,2025-05-25T15:00:00Z,12.467,6.107,331,204.267
vessel_gdansk_001,2025-05-25T16:00:00Z,12.6,6.13,338,205.2
vessel_gdansk_001,2025-05-25T17:00:00Z,12.733,6.153,345,206.133
vessel_gdansk_001,2025-05-25T18:00:00Z,12.867,6.177,352,207.067
vessel_gdansk_001,2025-05-25T19:00:00Z,13.0,6.2,359,208.0
vessel_gdansk_001,2025-05-25T20:00:00Z,13.133,6.223,6,208.933
vessel_gdansk_001,2025-05-25T21:00:00Z,13.267,6.247,13,209.867
vessel_gdansk_001,2025-05-25T22:00:00Z,13.4,6.27,20,210.8
vessel_gdansk_001,2025-05-25T23:00:00Z,13.533,6.293,27,211.733
vessel_gdansk_001,2025-05-26T00:00:00Z,10.467,5.757,34,190.267
vessel_gdansk_001,2025-05-26T01:00:00Z,10.6,5.78,41,191.2
vessel_gdansk_001,2025-05-26T02:00:00Z,10.733,5.803,48,192.133
vessel_gdansk_001,2025-05-26T03:00:00Z,10.867,5.827,55,193.067
vessel_gdansk_001,2025-05-26T04:00:00Z,11.0,5.85,62,194.0
vessel_gdansk_001,2025-05-26T05:00:00Z,11.133,5.873,69,194.933
vessel_gdansk_001,2025-05-26T06:00:00Z,11.267,5.897,76,195.867
vessel_gdansk_001,2025-05-26T07:00:00Z,11.4,5.92,83,196.8
vessel_gdansk_001,2025-05-26T08:00:00Z,11.533,5.943,90,197.733
vessel_gdansk_001,2025-05-26T09:00:00Z,11.667,5.967,97,198.667
vessel_gdansk_001,2025-05-26T10:00:00Z,11.8,5.99,104,199.6
vessel_gdansk_001,2025-05-26T11:00:00Z,11.933,6.013,111,200.533
vessel_gdansk_001,2025-05-26T12:00:00Z,12.067,6.037,118,201.467
vessel_gdansk_001,2025-05-26T13:00:00Z,12.2,6.06,125,202.4
vessel_gdansk_001,2025-05-26T14:00:00Z,12.333,6.083,132,203.333
vessel_gdansk_001,2025-05-26T15:00:00Z,12.467,6.107,139,204.267
vessel_gdansk_001,2025-05-26T16:00:00Z,12.6,6.13,146,205.2
vessel_gdansk_001,2025-05-26T17:00:00Z,12.733,6.153,153,206.133
vessel_gdansk_001,2025-05-26T18:00:00Z,12.867,6.177,160,207.067
vessel_gdansk_001,2025-05-26T19:00:00Z,13.0,6.2,167,208.0
vessel_gdansk_001,2025-05-26T20:00:00Z,13.133,6.223,174,208.933
vessel_gdansk_001,2025-05-26T21:00:00Z,13.267,6.247,181,209.867
vessel_gdansk_001,2025-05-26T22:00:00Z,13.4,6.27,188,210.8
vessel_gdansk_001,2025-05-26T23:00:00Z,13.533,6.293,195,211.733
vessel_gdansk_001,2025-05-27T00:00:00Z,10.467,5.757,202,190.267
vessel_gdansk_001,2025-05-27T01:00:00Z,10.6,5.78,209,191.2
vessel_gdansk_001,2025-05-27T02:00:00Z,10.733,5.803,216,192.133
vessel_gdansk_001,2025-05-27T03:00:00Z,10.867,5.827,223,193.067
vessel_gdansk_001,2025-05-27T04:00:00Z,11.0,5.85,230,194.0
vessel_gdansk_001,2025-05-27T05:00:00Z,11.133,5.873,237,194.933
vessel_gdansk_001,2025-05-27T06:00:00Z,11.267,5.897,244,195.867
vessel_gdansk_001,2025-05-27T07:00:00Z,11.4,5.92,251,196.8
vessel_gdansk_001,2025-05-27T08:00:00Z,11.533,5.943,258,197.733
vessel_gdansk_001,2025-05-27T09:00:00Z,11.667,5.967,265,198.667
vessel_gdansk_001,2025-05-27T10:00:00Z,11.8,5.99,272,199.6
vessel_gdansk_001,2025-05-27T11:00:00Z,11.933,6.013,279,200.533
vessel_gdansk_001,2025-05-27T12:00:00Z,12.067,6.037,286,201.467
vessel_gdansk_001,2025-05-27T13:00:00Z,12.2,6.06,293,202.4
vessel_gdansk_001,2025-05-27T14:00:00Z,12.333,6.083,300,203.333
vessel_gdansk_001,2025-05-27T15:00:00Z,12.467,6.107,307,204.267
vessel_gdansk_001,2025-05-27T16:00:00Z,12.6,6.13,314,205.2
vessel_gdansk_001,2025-05-27T17:00:00Z,12.733,6.153,321,206.133
vessel_gdansk_001,2025-05-27T18:00:00Z,12.867,6.177,328,207.067
vessel_gdansk_001,2025-05-27T19:00:00Z,13.0,6.2,335,208.0
vessel_gdansk_001,2025-05-27T20:00:00Z,13.133,6.223,342,208.933
vessel_gdansk_001,2025-05-27T21:00:00Z,13.267,6.247,349,209.867
vessel_gdansk_001,2025-05-27T22:00:00Z,13.4,6.27,356,210.8
vessel_gdansk_001,2025-05-27T23:00:00Z,13.533,6.293,3,211.733
vessel_gdansk_001,2025-05-28T00:00:00Z,10.467,5.757,10,190.267
vessel_gdansk_001,2025-05-28T01:00:00Z,10.6,5.78,17,191.2
vessel_gdansk_001,2025-05-28T02:00:00Z,10.733,5.803,24,192.133
vessel_gdansk_001,2025-05-28T03:00:00Z,10.867,5.827,31,193.067
vessel_gdansk_001,2025-05-28T04:00:00Z,11.0,5.85,38,194.0
vessel_gdansk_001,2025-05-28T05:00:00Z,11.133,5.873,45,194.933
vessel_gdansk_001,2025-05-28T06:00:00Z,11.267,5.897,52,195.867
vessel_gdansk_001,2025-05-28T07:00:00Z,11.4,5.92,59,196.8
vessel_gdansk_001,2025-05-28T08:00:00Z,11.533,5.943,66,197.733
vessel_gdansk_001,2025-05-28T09:00:00Z,11.667,5.967,73,198.667
vessel_gdansk_001,2025-05-28T10:00:00Z,11.8,5.99,80,199.6
vessel_gdansk_001,2025-05-28T11:00:00Z,11.933,6.013,87,200.533
vessel_gdansk_001,2025-05-28T12:00:00Z,12.067,6.037,94,201.467
vessel_gdansk_001,2025-05-28T13:00:00Z,12.2,6.06,101,202.4
vessel_gdansk_001,2025-05-28T14:00:00Z,12.333,6.083,108,203.333
vessel_gdansk_001,2025-05-28T15:00:00Z,12.467,6.107,115,204.267
vessel_gdansk_001,2025-05-28T16:00:00Z,12.6,6.13,122,205.2
vessel_gdansk_001,2025-05-28T17:00:00Z,12.733,6.153,129,206.133
vessel_gdansk_001,2025-05-28T18:00:00Z,12.867,6.177,136,207.067
vessel_gdansk_001,2025-05-28T19:00:00Z,13.0,6.2,143,208.0
vessel_gdansk_001,2025-05-28T20:00:00Z,13.133,6.223,150,208.933
vessel_gdansk_001,2025-05-28T21:00:00Z,13.267,6.247,157,209.867
vessel_gdansk_001,2025-05-28T22:00:00Z,13.4,6.27,164,210.8
vessel_gdansk_001,2025-05-28T23:00:00Z,13.533,6.293,171,211.733
vessel_gdansk_001,2025-05-29T00:00:00Z,10.467,5.757,178,190.267
vessel_gdansk_001,2025-05-29T01:00:00Z,10.6,5.78,185,191.2
vessel_gdansk_001,2025-05-29T02:00:00Z,10.733,5.803,192,192.133
vessel_gdansk_001,2025-05-29T03:00:00Z,10.867,5.827,199,193.067
vessel_gdansk_001,2025-05-29T04:00:00Z,11.0,5.85,206,194.0
vessel_gdansk_001,2025-05-29T05:00:00Z,11.133,5.873,213,194.933
vessel_gdansk_001,2025-05-29T06:00:00Z,11.267,5.897,220,195.867
vessel_gdansk_001,2025-05-29T07:00:00Z,11.4,5.92,227,196.8
vessel_gdansk_001,2025-05-29T08:00:00Z,11.533,5.943,234,197.733
vessel_gdansk_001,2025-05-29T09:00:00Z,11.667,5.967,241,198.667
vessel_gdansk_001,2025-05-29T10:00:00Z,11.8,5.99,248,199.6
vessel_gdansk_001,2025-05-29T11:00:00Z,11.933,6.013,255,200.533
vessel_gdansk_001,2025-05-29T12:00:00Z,12.067,6.037,262,201.467
vessel_gdansk_001,2025-05-29T13:00:00Z,12.2,6.06,269,202.4
vessel_gdansk_001,2025-05-29T14:00:00Z,12.333,6.083,276,203.333
vessel_gdansk_001,2025-05-29T15:00:00Z,12.467,6.107,283,204.267
vessel_gdansk_001,2025-05-29T16:00:00Z,12.6,6.13,290,205.2
vessel_gdansk_001,2025-05-29T17:00:00Z,12.733,6.153,297,206.133
vessel_gdansk_001,2025-05-29T18:00:00Z,12.867,6.177,304,207.067
vessel_gdansk_001,2025-05-29T19:00:00Z,13.0,6.2,311,208.0
vessel_gdansk_001,2025-05-29T20:00:00Z,13.133,6.223,318,208.933
vessel_gdansk_001,2025-05-29T21:00:00Z,13.267,6.247,325,209.867
vessel_gdansk_001,2025-05-29T22:00:00Z,13.4,6.27,332,210.8
vessel_gdansk_001,2025-05-29T23:00:00Z,13.533,6.293,339,211.733
vessel_gdansk_001,2025-05-30T00:00:00Z,10.467,5.757,346,190.267
vessel_gdansk_001,2025-05-30T01:00:00Z,10.6,5.78,353,191.2
vessel_gdansk_001,2025-05-30T02:00:00Z,10.733,5.803,0,192.133
vessel_gdansk_001,2025-05-30T03:00:00Z,10.867,5.827,7,193.067
vessel_gdansk_001,2025-05-30T04:00:00Z,11.0,5.85,14,194.0
vessel_gdansk_001,2025-05-30T05:00:00Z,11.133,5.873,21,194.933
vessel_gdansk_001,2025-05-30T06:00:00Z,11.267,5.897,28,195.867
vessel_gdansk_001,2025-05-30T07:00:00Z,11.4,5.92,35,196.8
vessel_gdansk_001,2025-05-30T08:00:00Z,11.533,5.943,42,197.733
vessel_gdansk_001,2025-05-30T09:00:00Z,11.667,5.967,49,198.667
vessel_gdansk_001,2025-05-30T10:00:00Z,11.8,5.99,56,199.6
vessel_gdansk_001,2025-05-30T11:00:00Z,11.933,6.013,63,200.533
vessel_gdansk_001,2025-05-30T12:00:00Z,12.067,6.037,70,201.467
vessel_gdansk_001,2025-05-30T13:00:00Z,12.2,6.06,77,202.4
vessel_gdansk_001,2025-05-30T14:00:00Z,12.333,6.083,84,203.333
vessel_gdansk_001,2025-05-30T15:00:00Z,12.467,6.107,91,204.267
vessel_gdansk_001,2025-05-30T16:00:00Z,12.6,6.13,98,205.2
vessel_gdansk_001,2025-05-30T17:00:00Z,12.733,6.153,105,206.133
vessel_gdansk_001,2025-05-30T18:00:00Z,12.867,6.177,112,207.067
vessel_gdansk_001,2025-05-30T19:00:00Z,13.0,6.2,119,208.0
vessel_gdansk_001,2025-05-30T20:00:00Z,13.133,6.223,126,208.933
vessel_gdansk_001,2025-05-30T21:00:00Z,13.267,6.247,133,209.867
vessel_gdansk_001,2025-05-30T22:00:00Z,13.4,6.27,140,210.8
vessel_gdansk_001,2025-05-30T23:00:00Z,13.533,6.293,147,211.733
vessel_gdansk_001,2025-05-31T00:00:00Z,10.533,5.768,154,190.733
vessel_gdansk_001,2025-05-31T01:00:00Z,10.667,5.792,161,191.667
vessel_gdansk_001,2025-05-31T02:00:00Z,10.8,5.815,168,192.6
vessel_gdansk_001,2025-05-31T03:00:00Z,10.933,5.838,175,193.533
vessel_gdansk_001,2025-05-31T04:00:00Z,11.067,5.862,182,194.467
vessel_gdansk_001,2025-05-31T05:00:00Z,11.2,5.885,189,195.4
vessel_gdansk_001,2025-05-31T06:00:00Z,11.333,5.908,196,196.333
vessel_gdansk_001,2025-05-31T07:00:00Z,11.467,5.932,203,197.267
vessel_gdansk_001,2025-05-31T08:00:00Z,11.6,5.955,210,198.2
vessel_gdansk_001,2025-05-31T09:00:00Z,11.733,5.978,217,199.133
vessel_gdansk_001,2025-05-31T10:00:00Z,11.867,6.002,224,200.067
vessel_gdansk_001,2025-05-31T11:00:00Z,12.0,6.025,231,201.0
vessel_gdansk_001,2025-05-31T12:00:00Z,12.133,6.048,238,201.933
vessel_gdansk_001,2025-05-31T13:00:00Z,12.267,6.072,245,202.867
vessel_gdansk_001,2025-05-31T14:00:00Z,12.4,6.095,252,203.8
vessel_gdansk_001,2025-05-31T15:00:00Z,12.533,6.118,259,204.733
vessel_gdansk_001,2025-05-31T16:00:00Z,12.667,6.142,266,205.667
vessel_gdansk_001,2025-05-31T17:00:00Z,12.8,6.165,273,206.6
vessel_gdansk_001,2025-05-31T18:00:00Z,12.933,6.188,280,207.533
vessel_gdansk_001,2025-05-31T19:00:00Z,13.067,6.212,287,208.467
vessel_gdansk_001,2025-05-31T20:00:00Z,13.2,6.235,294,209.4
vessel_gdansk_001,2025-05-31T21:00:00Z,13.333,6.258,301,210.333
vessel_gdansk_001,2025-05-31T22:00:00Z,13.467,6.282,308,211.267
vessel_gdansk_001,2025-05-31T23:00:00Z,13.6,6.305,315,212.2
vessel_gdansk_001,2025-06-01T00:00:00Z,10.533,5.768,322,190.733
vessel_gdansk_001,2025-06-01T01:00:00Z,10.667,5.792,329,191.667
vessel_gdansk_001,2025-06-01T02:00:00Z,10.8,5.815,336,192.6
vessel_gdansk_001,2025-06-01T03:00:00Z,10.933,5.838,343,193.533
vessel_gdansk_001,2025-06-01T04:00:00Z,11.067,5.862,350,194.467
vessel_gdansk_001,2025-06-01T05:00:00Z,11.2,5.885,357,195.4
vessel_gdansk_001,2025-06-01T06:00:00Z,11.333,5.908,4,196.333
vessel_gdansk_001,2025-06-01T07:00:00Z,11.467,5.932,11,197.267
vessel_gdansk_001,2025-06-01T08:00:00Z,11.6,5.955,18,198.2
vessel_gdansk_001,2025-06-01T09:00:00Z,11.733,5.978,25,199.133
vessel_gdansk_001,2025-06-01T10:00:00Z,11.867,6.002,32,200.067
vessel_gdansk_001,2025-06-01T11:00:00Z,12.0,6.025,39,201.0
vessel_gdansk_001,2025-06-01T12:00:00Z,12.133,6.048,46,201.933
vessel_gdansk_001,2025-06-01T13:00:00Z,12.267,6.072,53,202.867
vessel_gdansk_001,2025-06-01T14:00:00Z,12.4,6.095,60,203.8
vessel_gdansk_001,2025-06-01T15:00:00Z,12.533,6.118,67,204.733
vessel_gdansk_001,2025-06-01T16:00:00Z,12.667,6.142,74,205.667
vessel_gdansk_001,2025-06-01T17:00:00Z,12.8,6.165,81,206.6
vessel_gdansk_001,2025-06-01T18:00:00Z,12.933,6.188,88,207.533
vessel_gdansk_001,2025-06-01T19:00:00Z,13.067,6.212,95,208.467
vessel_gdansk_001,2025-06-01T20:00:00Z,13.2,6.235,102,209.4
vessel_gdansk_001,2025-06-01T21:00:00Z,13.333,6.258,109,210.333
vessel_gdansk_001,2025-06-01T22:00:00Z,13.467,6.282,116,211.267
vessel_gdansk_001,2025-06-01T23:00:00Z,13.6,6.305,123,212.2
vessel_gdansk_001,2025-06-02T00:00:00Z,10.533,5.768,130,190.733
vessel_gdansk_001,2025-06-02T01:00:00Z,10.667,5.792,137,191.667
vessel_gdansk_001,2025-06-02T02:00:00Z,10.8,5.815,144,192.6
vessel_gdansk_001,2025-06-02T03:00:00Z,10.933,5.838,151,193.533
vessel_gdansk_001,2025-06-02T04:00:00Z,11.067,5.862,158,194.467
vessel_gdansk_001,2025-06-02T05:00:00Z,11.2,5.885,165,195.4
vessel_gdansk_001,2025-06-02T06:00:00Z,11.333,5.908,172,196.333
vessel_gdansk_001,2025-06-02T07:00:00Z,11.467,5.932,179,197.267
vessel_gdansk_001,2025-06-02T08:00:00Z,11.6,5.955,186,198.2
vessel_gdansk_001,2025-06-02T09:00:00Z,11.733,5.978,193,199.133
vessel_gdansk_001,2025-06-02T10:00:00Z,11.867,6.002,200,200.067
vessel_gdansk_001,2025-06-02T11:00:00Z,12.0,6.025,207,201.0
vessel_gdansk_001,2025-06-02T12:00:00Z,12.133,6.048,214,201.933
vessel_gdansk_001,2025-06-02T13:00:00Z,12.267,6.072,221,202.867
vessel_gdansk_001,2025-06-02T14:00:00Z,12.4,6.095,228,203.8
vessel_gdansk_001,2025-06-02T15:00:00Z,12.533,6.118,235,204.733
vessel_gdansk_001,2025-06-02T16:00:00Z,12.667,6.142,242,205.667
vessel_gdansk_001,2025-06-02T17:00:00Z,12.8,6.165,249,206.6
vessel_gdansk_001,2025-06-02T18:00:00Z,12.933,6.188,256,207.533
vessel_gdansk_001,2025-06-02T19:00:00Z,13.067,6.212,263,208.467
vessel_gdansk_001,2025-06-02T20:00:00Z,13.2,6.235,270,209.4
vessel_gdansk_001,2025-06-02T21:00:00Z,13.333,6.258,277,210.333
vessel_gdansk_001,2025-06-02T22:00:00Z,13.467,6.282,284,211.267
vessel_gdansk_001,2025-06-02T23:00:00Z,13.6,6.305,291,212.2
vessel_gdansk_001,2025-06-03T00:00:00Z,10.533,5.768,298,190.733
vessel_gdansk_001,2025-06-03T01:00:00Z,10.667,5.792,305,191.667
vessel_gdansk_001,2025-06-03T02:00:00Z,10.8,5.815,312,192.6
vessel_gdansk_001,2025-06-03T03:00:00Z,10.933,5.838,319,193.533
vessel_gdansk_001,2025-06-03T04:00:00Z,11.067,5.862,326,194.467
vessel_gdansk_001,2025-06-03T05:00:00Z,11.2,5.885,333,195.4
vessel_gdansk_001,2025-06-03T06:00:00Z,11.333,5.908,340,196.333
vessel_gdansk_001,2025-06-03T07:00:00Z,11.467,5.932,347,197.267
vessel_gdansk_001,2025-06-03T08:00:00Z,11.6,5.955,354,198.2
vessel_gdansk_001,2025-06-03T09:00:00Z,11.733,5.978,1,199.133
vessel_gdansk_001,2025-06-03T10:00:00Z,11.867,6.002,8,200.067
vessel_gdansk_001,2025-06-03T11:00:00Z,12.0,6.025,15,201.0
vessel_gdansk_001,2025-06-03T12:00:00Z,12.133,6.048,22,201.933
vessel_gdansk_001,2025-06-03T13:00:00Z,12.267,6.072,29,202.867
vessel_gdansk_001,2025-06-03T14:00:00Z,12.4,6.095,36,203.8
vessel_gdansk_001,2025-06-03T15:00:00Z,12.533,6.118,43,204.733
vessel_gdansk_001,2025-06-03T16:00:00Z,12.667,6.142,50,205.667
vessel_gdansk_001,2025-06-03T17:00:00Z,12.8,6.165,57,206.6
vessel_gdansk_001,2025-06-03T18:00:00Z,12.933,6.188,64,207.533
vessel_gdansk_001,2025-06-03T19:00:00Z,13.067,6.212,71,208.467
vessel_gdansk_001,2025-06-03T20:00:00Z,13.2,6.235,78,209.4
vessel_gdansk_001,2025-06-03T21:00:00Z,13.333,6.258,85,210.333
vessel_gdansk_001,2025-06-03T22:00:00Z,13.467,6.282,92,211.267
vessel_gdansk_001,2025-06-03T23:00:00Z,13.6,6.305,99,212.2
vessel_gdansk_001,2025-06-04T00:00:00Z,10.533,5.768,106,190.733
vessel_gdansk_001,2025-06-04T01:00:00Z,10.667,5.792,113,191.667
vessel_gdansk_001,2025-06-04T02:00:00Z,10.8,5.815,120,192.6
vessel_gdansk_001,2025-06-04T03:00:00Z,10.933,5.838,127,193.533
vessel_gdansk_001,2025-06-04T04:00:00Z,11.067,5.862,134,194.467
vessel_gdansk_001,2025-06-04T05:00:00Z,11.2,5.885,141,195.4
vessel_gdansk_001,2025-06-04T06:00:00Z,11.333,5.908,148,196.333
vessel_gdansk_001,2025-06-04T07:00:00Z,11.467,5.932,155,197.267
vessel_gdansk_001,2025-06-04T08:00:00Z,11.6,5.955,162,198.2
vessel_gdansk_001,2025-06-04T09:00:00Z,11.733,5.978,169,199.133
vessel_gdansk_001,2025-06-04T10:00:00Z,11.867,6.002,176,200.067
vessel_gdansk_001,2025-06-04T11:00:00Z,12.0,6.025,183,201.0
vessel_gdansk_001,2025-06-04T12:00:00Z,12.133,6.048,190,201.933
vessel_gdansk_001,2025-06-04T13:00:00Z,12.267,6.072,197,202.867
vessel_gdansk_001,2025-06-04T14:00:00Z,12.4,6.095,204,203.8
vessel_gdansk_001,2025-06-04T15:00:00Z,12.533,6.118,211,204.733
vessel_gdansk_001,2025-06-04T16:00:00Z,12.667,6.142,218,205.667
vessel_gdansk_001,2025-06-04T17:00:00Z,12.8,6.165,225,206.6
vessel_gdansk_001,2025-06-04T18:00:00Z,12.933,6.188,232,207.533
vessel_gdansk_001,2025-06-04T19:00:00Z,13.067,6.212,239,208.467
vessel_gdansk_001,2025-06-04T20:00:00Z,13.2,6.235,246,209.4
vessel_gdansk_001,2025-06-04T21:00:00Z,13.333,6.258,253,210.333
vessel_gdansk_001,2025-06-04T22:00:00Z,13.467,6.282,260,211.267
vessel_gdansk_001,2025-06-04T23:00:00Z,13.6,6.305,267,212.2
vessel_gdansk_001,2025-06-05T00:00:00Z,10.533,5.768,274,190.733
vessel_gdansk_001,2025-06-05T01:00:00Z,10.667,5.792,281,191.667
vessel_gdansk_001,2025-06-05T02:00:00Z,10.8,5.815,288,192.6
vessel_gdansk_001,2025-06-05T03:00:00Z,10.933,5.838,295,193.533
vessel_gdansk_001,2025-06-05T04:00:00Z,11.067,5.862,302,194.467
vessel_gdansk_001,2025-06-05T05:00:00Z,11.2,5.885,309,195.4
